     Data was extracted at:  "     19:22:22  16/11/2022     "
VARIABLES =   X,   Y,   Z,  P,   T,   Sg,   Ss,   XNaCl,   YH2Og,    XCO2aq,   PCAP,   K_red,  Dg,   Dl,
ZONE T= "      1.00yr"  F=POINT
 0.9822000E+00 0.0000000E+00 -.1500000E+02 0.1520300E+08 0.6033000E+02 0.0000000E+00 0.0000000E+00 0.6000000E-01 0.1000000E+01 0.1098800E-18 0.0000000E+00 0.1000000E+01 0.0000000E+00 0.1029430E+04
 0.9822000E+00 0.0000000E+00 -.2500000E+02 0.1530400E+08 0.6067000E+02 0.0000000E+00 0.0000000E+00 0.6000000E-01 0.1000000E+01 0.6950700E-15 0.0000000E+00 0.1000000E+01 0.0000000E+00 0.1029300E+04
 0.9822000E+00 0.0000000E+00 -.3500000E+02 0.1540500E+08 0.6100000E+02 0.0000000E+00 0.0000000E+00 0.6000000E-01 0.1000000E+01 0.2542700E-11 0.0000000E+00 0.1000000E+01 0.0000000E+00 0.1029180E+04
 0.9822000E+00 0.0000000E+00 -.4500000E+02 0.1550600E+08 0.6133000E+02 0.0000000E+00 0.0000000E+00 0.6000000E-01 0.1000000E+01 0.5643900E-08 0.0000000E+00 0.1000000E+01 0.0000000E+00 0.1029060E+04
 0.9822000E+00 0.0000000E+00 -.5500000E+02 0.1560800E+08 0.6167000E+02 0.0000000E+00 0.0000000E+00 0.6000000E-01 0.1000000E+01 0.7272600E-05 0.0000000E+00 0.1000000E+01 0.0000000E+00 0.1028930E+04
 0.9822000E+00 0.0000000E+00 -.6500000E+02 0.1570900E+08 0.6200000E+02 0.0000000E+00 0.0000000E+00 0.5968800E-01 0.1000000E+01 0.5184800E-02 0.0000000E+00 0.1000000E+01 0.0000000E+00 0.1029800E+04
 0.9822000E+00 0.0000000E+00 -.7500000E+02 0.1582400E+08 0.6233000E+02 0.1318900E+00 0.0000000E+00 0.5773800E-01 0.3291000E-02 0.3757100E-01 -.1125500E+05 0.1000000E+01 0.6120900E+03 0.1035930E+04
 0.9822000E+00 0.0000000E+00 -.8500000E+02 0.1593500E+08 0.6267000E+02 0.2287000E+00 0.0000000E+00 0.5774900E-01 0.3324700E-02 0.3757800E-01 -.1690800E+05 0.1000000E+01 0.6127700E+03 0.1035820E+04
 0.9822000E+00 0.0000000E+00 -.9500000E+02 0.1604700E+08 0.6300000E+02 0.4038400E+00 0.0000000E+00 0.1063900E+00 0.3254400E-02 0.2977300E-01 -.2929400E+05 0.1000000E+01 0.6134200E+03 0.1068650E+04
 0.1631000E+01 0.0000000E+00 -.5000000E+01 0.1510200E+08 0.6000000E+02 0.0000000E+00 0.0000000E+00 0.6000000E-01 0.1000000E+01 0.6965700E-23 0.0000000E+00 0.1000000E+01 0.0000000E+00 0.1029550E+04
 0.1631000E+01 0.0000000E+00 -.1500000E+02 0.1520300E+08 0.6033000E+02 0.0000000E+00 0.0000000E+00 0.6000000E-01 0.1000000E+01 0.9663100E-19 0.0000000E+00 0.1000000E+01 0.0000000E+00 0.1029430E+04
 0.1631000E+01 0.0000000E+00 -.2500000E+02 0.1530400E+08 0.6067000E+02 0.0000000E+00 0.0000000E+00 0.6000000E-01 0.1000000E+01 0.6110500E-15 0.0000000E+00 0.1000000E+01 0.0000000E+00 0.1029300E+04
 0.1631000E+01 0.0000000E+00 -.3500000E+02 0.1540500E+08 0.6100000E+02 0.0000000E+00 0.0000000E+00 0.6000000E-01 0.1000000E+01 0.2236800E-11 0.0000000E+00 0.1000000E+01 0.0000000E+00 0.1029180E+04
